Name|Description|Code|Image|Price|Sale Price|Category
Yellow Sassy Cylinders Striped Candy: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Before being made obsolete by the superior disc-shaped gramophone record system, music was recorded and reproduced on wax cylinders containing special grooves. Invented in 1877, Thomas Edison’s phonograph cylinder allowed listeners to enjoy about 100 spins of a particular piece of music on these cylinders before the ""record"" wore down and the wax had to be smoothed over and imprinted with new music-playing grooves. Imagine carting boxes of cylinders around in order to listen to your favorite tunes instead of an iPod! Technology has come a long way since then, but we’re delighted to see that now cylinders can be enjoyed in a more practical and efficient way: as a delicious fruity banana candy snack. These uniquely shaped confections transmit bold banana flavor to your taste buds via thick yellow and white candy stripes, and each capsule of sweetness makes a strong impression on all your senses with just one gander, whiff, lick and crunch. Long-lasting hard candy goodness is kept fresh with individual wrappers, making these adorably tasty treats perfect when kept in a bowl for guests to sample. You’ll see smiles all around when you have these Sassy Cylinders on hand!<br><br>
There are approximately 60 pieces per pound.<br><br><strong>Cylinder Specifications-</strong><br>
Length: 1 Inch<br>
Width: 1/2 Inch<br>
Net Weight: 7 Grams<br>
Flavor: Banana<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Yellow Sassy Cylinders Striped Candy.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131529|/assets/item/regular/sassy-cylinders-yellow-131529-im.jpg|19.50|""|Hard Candy
Orange Sassy Cylinders Striped Candy: 5LB Bag|"
   
        <br><p id=""longDescription""></p>
<div>Before being made obsolete by the superior disc-shaped gramophone record system, music was recorded and reproduced on wax cylinders containing special grooves. Invented in 1877, Thomas Edison’s phonograph cylinder allowed listeners to enjoy about 100 spins of a particular piece of music on these cylinders before the ""record"" wore down and the wax had to be smoothed over and imprinted with new music-playing grooves. Imagine carting boxes of cylinders around in order to listen to your favorite tunes instead of an iPod! Technology has come a long way since then, but we’re delighted to see that now cylinders can be enjoyed in a more practical and efficient way: as a delicious fruity orange candy snack. These uniquely shaped confections transmit bold orange flavor to your taste buds via thick orange and white candy stripes, and each capsule of sweetness makes a strong impression on all your senses with just one gander, whiff, lick and crunch. Long-lasting hard candy goodness is kept fresh with individual wrappers, making these adorably tasty treats perfect when kept in a bowl for guests to sample. You’ll see smiles all around when you have these Sassy Cylinders on hand!<br><br>
There are approximately 60 pieces per pound.<br><br><strong>Cylinder Specifications-</strong><br>
Length: 1 Inch<br>
Width: 1/2 Inch<br>
Net Weight: 7 Grams<br>
Flavor: Orange<br><br>
Unit Price = $3.90/lb.<br><br>
Bag contains 5 pounds of Orange Sassy Cylinders Striped Candy.<br><br>
Shipping Weight ~ 6 lbs.</div>
    "|131528|/assets/item/regular/sassy-cylinders-orange-131528-im.jpg|19.50|""|Hard Candy
Sushi Candy Pops: 40-Piece Bag|"
   
        <br><p id=""longDescription""></p>
<div>Originally a street food sold on the waterfront at the beginning of the 19th century when Tokyo was still known as Edo, the sushi we know and love today became popular throughout Japan after the Great Kanto earthquake of 1923 as out-of-work sushi chefs dispersed all over Japan in search of work. Japanese businesses and sushi restaurants started cropping up in the United States in the late 1970s, and it took the introduction of the California roll to make American diners finally fall in love with the new raw fish-focused cuisine.<br><br>
Today, every sushi fan in America has a few favorite rolls, and this roundup of darling sushi-shaped confections features several of the heaviest-hitters on sushi menus all over the world. Ebi, Tamago, Toro, Ikura, Maguro, and Futomaki are charming sugar facsimiles of the original raw fish snacks, wrapped in cellophane bearing Japanese characters and tied with happy-go-lucky pipe cleaners. Fashioned in vibrant corresponding colors atop lumpy white candy that looks just like short grain rice, these flavorful suckers are impaled on lengthy, clear plastic spears that make it easy to display them or use them as swizzle sticks at cocktail parties for the young and hip. Impossible to resist, you might just deem these sweet treats too-cute-to-eat.<br><br><strong>Sucker Specifications-</strong><br>
Candy Length: 1.5 Inch<br>
Total Length: 7.5 Inches<br><br>
Unit Price = $1.50/pop.<br><br>
Bag contains 40 wrapped Sushi Candy Lollipops.<br><br>
Shipping Weight ~ 2 lbs.</div>
    "|131615|/assets/item/regular/sushi-candy-im-131615.jpg|60.00|""|Asian Candy
Konpeito Prickly Hard Candy Balls: 5.42-Ounce Bag|"
   
        <br><p id=""longDescription"">Fun hard candy balls with nodules protruding in all directions.... they look like giant candy spores! This collection of unique rock candy features an assortment of bright colors and a delicious sweet flavor. Perfect for treat bowls and candy buffets!<br><br><b>Candy Diameter:</b> 1/2 Inch<br><br>Bag contains 5.42 ounces of Konpeito Hard Candy Prickly Balls.<br><br>Made in Japan.<br><br>Shipping Weight ~ 1/2 lb.</p>
    "|129744|/assets/item/regular/image-129744.jpg|5.00|""|Asian Candy
Hi-Chew Candy: 20-Piece Bag|"
   
        <br><p id=""longDescription""></p>
    "|""|/assets/item/regular/image-130207.jpg|4.00|""|Asian Candy
Tiny Bundt Cake Fruity Hard Candy Circles: 18-Piece Bag|"
   
        <br><p id=""longDescription""></p>
<div>Large, round hard candies in the shape of baby bundt cakes or little jell-o molds! Assortment includes 3 fruity flavors: Yellow/Orange is a blend of orange &amp; lemon. Pink/Red is a blend of strawberry and other berry flavors. Green/Yellow is a blend of green and red apple flavors. Each piece is pillow wrapped to seal in freshness.<br><br><b>Candy Diameter:</b> 1 Inch<br><br>
Bag contains 4.93 ounces of Kawaguchi Fruity Hard Candy Circles....<br><br>
that's about 18 pieces.<br><br>
Shipping Weight ~ 1/2 lb. Made in Japan.</div>
    "|129737|/assets/item/regular/image-129737.jpg|7.20|""|Asian Candy
Hi-Chew Fruit Chews: 10-Piece Box|"
   
        <br><p id=""longDescription""></p>
    "|""|/assets/item/regular/image-128889.jpg|15.00|""|Asian Candy
E-ma Cool Apple Candy Balls: 1.76-Ounce Bag|"
   
        <br><p id=""longDescription"">Alternating layers of lightly minty sweet and slightly tangy sour are packed into a perfectly proportioned hard candy outer shell of pastel green color encompassing a refreshing sweet center bursting with green apple flavor! <br><br><b>Ball Diameter:</b> 1/2 Inch<br><br>Bag contains 1.76 ounces of E-ma Cool Apple Candy Balls....<br>that's about 40 pieces.<br><br>Shipping Weight ~ 1/4 lb. Made in Japan.</p>
    "|129733|/assets/item/regular/image-129733.jpg|4.00|""|Asian Candy
Pineapple Hard Candy Circle Slices: 4.23-Ounce Bag|"
   
        <br><p id=""longDescription"">Like thick pineapple fruit slices, these hefty yellow hard candy circles feature a delicious pineapple fruit flavor. Each piece is wrapped to seal in freshness.<br><br><b>Circle Diameter:</b> 3/4 Inch<br><br>Bag contains 4.23 ounces of Pineapple Hard Candy Circle Slices....<br><br>that's about 25 pieces.<br><br>Shipping Weight ~ 1/2 lb. Made in Japan.</p>
    "|129731|/assets/item/regular/image-129731.jpg|5.50|""|Asian Candy
Botan Rice Candy Boxes: 12-Piece Pack|"
   
        <br><p id=""longDescription""></p>
<div>Botan Rice Candy is a soft, chewy, slightly lemon-orange flavored candy with an outer layer of rice paper. The rice paper is clear and plastic-like when dry, but it is edible and melts in your mouth. It is a traditional Japanese candy.<br><br>
Unit Price = $2.00/box.<br><br>
Pack contains 12 Botan Rice Candy Boxes.<br><br>
Made in Japan.<br><br>
Shipping Weight ~ 1 lb.</div>
    "|127588|/assets/item/regular/image-127588.jpg|24.00|""|Asian Candy
Lion Soda Hard Candy Balls: 3.94-Ounce Bag|"
   
        <br><p id=""longDescription""></p>
<div>Bright metallic wrappers hold small hard candy balls in a variety of 8 fabulous flavors. <b>Apple, Grape, Strawberry, Orange, Ramune (lemon-lime soda), Lemon, Melon, and Cola.</b> These tangy flavors also have a slight effervescence making them an intriguing soda experience. Made with real fruit juice.<br><br>
Unit Price = $0.25/piece.<br><br>
Bag contains 3.94 ounces of wrapped Lion Soda Hard Candy Balls...that's about 30 pieces.<br><br>
Shipping Weight ~ 1/2 lb.  Made in Japan.</div>
    "|129739|/assets/item/regular/image-129739.jpg|7.50|""|Asian Candy
Lion Juicy's Filled Hard Candy Balls: 2.54-Ounce Bag|"
   
        <br><p id=""longDescription"">Pink and yellow candy balls featuring delicious fizzing centers that gradually leak into your mouth as you suck on the candy. A unique treat with a perfectly balanced amount of tangy and sweet fruity flavors of strawberry and lemon. Each piece is wrapped to seal in freshness.<br><br><b>Ball Diameter:</b> 3/4 Inch<br><br>Bag contains 2.54 ounces of wrapped Lion Juicy's Filled Hard Candy Balls.... that's about 15 pieces.<br><br>Shipping Weight ~ 1/4 lb.</p>
    "|129732|/assets/item/regular/image-129732.jpg|5.00|""|Asian Candy
Kasugai Flower Kiss Hard Candy: 20-Piece Bag|"
   
        <br><p id=""longDescription""></p>
<div>Unique flower scented hard candies in an assortment of refreshing designs like violet, rose, daffodil, and more. Each piece is wrapped to seal in freshness.<br><br>
Unit Price = $0.25/piece.<br><br>
Bag contains 20 pieces of Kasugai Flower Hard Candy.<br><br>
Imported from Japan.<br><br>
Shipping Weight ~ 1/2 lb.</div>
    "|128148|/assets/item/regular/image-128148.jpg|5.00|""|Asian Candy
Kasugai Lychee Hard Candy: 24-Piece Bag|"
   
        <br><p id=""longDescription"">Lichi, also spelled lychee, is an exotic tropical fruit with a sweet taste and a fragrant smell. Now this unique flavor has been infused into gourmet white hard candies to create a truly unique confectionery experience. Each piece is wrapped to seal in freshness.<br><br>Unit Price = $0.20/piece.<br><br>Bag contains 24 pieces of wrapped Kasugai Lychee Fruit Hard Candy.<br><br>Imported from Japan.<br><br>Shipping Weight ~ 1/2 lb.</p>
    "|127600|/assets/item/regular/image-127600.jpg|4.80|""|Asian Candy
Calpis Jelly Fruit Cups Candy: 10-Piece Bag|"
   
        <br><p id=""longDescription"">Calpis jellies are the candy version of a seriously popular drink in Japan—and now, in the United States too. It’s a candy about texture, one similar to a crème confiture with a sweetness that remains true to its inspiring fruit of either <b>apple</b>, <b>grape</b> or <b>pineapple</b>.<br><br>Unit Price = $0.80/cup.<br><br>Bag contains 10 cups of Calpis Jelly Fruit Candy.<br>Made in Japan.<br><br>Shipping Weight ~ 3/4 lb. </p>
    "|130112|/assets/item/regular/image-130112.jpg|8.00|""|Asian Candy
Kasugai Fizzing Cola Hard Candy: 3.78-Ounce Bag|"
   
        <br><p id=""longDescription""></p>
<div>Fun hard candy discs featuring a yummy cola flavor and a fizzing, carbonated sensation. Each piece is wrapped to seal in freshness.<br><br>
Unit Price = $0.35/piece.<br><br>
Bag contains 3.78 ounces of Kasugai Fizzing Cola Hard Candy...that's about 15 pieces. Made in Japan.<br><br>
Shipping Weight ~ 1/2 lb.</div>
    "|129745|/assets/item/regular/image-129745.jpg|5.25|""|Asian Candy
Kasugai Fizzing Soda Hard Candy: 4.41-Ounce Bag|"
   
        <br><p id=""longDescription"">Fun hard candy discs featuring an assortment of yummy soda flavors and a fizzing, carbonated sensation. Each piece is wrapped to seal in freshness.<br><br>Unit Price = $0.25/piece.<br><br>Bag contains 3.78 ounces of Kasugai Fizzing Soda Hard Candy....<br><br>that's about 15 pieces. Made in Japan.<br><br>Shipping Weight ~ 1/2 lb.</p>
    "|129746|/assets/item/regular/image-129746.jpg|5.00|""|Asian Candy
Kabaya Assorted Melon Hard Candy: 300-Piece Box|"
   
        <br><p id=""longDescription"">A unique assortment of melon flavored hard candies. The yellow and red melon pieces have a swirl of green like the rind of a watermelon. They even feature little black specks to mimic watermelon seeds. The pink ball piece is all watermelon flavor with a soft, fizzy effervesence. Each piece is wrapped to seal in freshness.<br><br>Unit Price = $0.15/piece.<br><br>Box contains 330 pieces of Kabaya Assorted Melon Hard Candy packed in 12 bags. Imported from Japan.<br><br>Shipping Weight ~ 4 lbs.</p>
    "|128661|/assets/item/regular/image-128661.jpg|45.00|""|Asian Candy
